,Tiers_Key,ancienne_classe_risque,date_entree_risque,classe_risque_actuelle,date_entree_classe_risque_actuelle,code_agence,code_dr,age_tiers,anciennete,sexe_rec,segment,etat_civil,situation_contractuelle,convention,employeur_client,revenu_mensuel,rupture_revenu,mvt_debit_moyen,duree_sommeil,max_credit,min_debit,nbr_mvt_credit,nbr_mvt_debit,nbr_open_comptes,nbr_closed_comptes,nbr_abonnements,nbr_desabonnements,total_placement,nbr_placements_actifs,nbr_placements_echus,nbr_open_engagements,nbr_closed_engagements,encours_Fin_periode,impaye_Fin_periode,nbr_impayes_periode,solde_moyen_mensuel,eng_cct,eng_cmt,eng_clt,Engagement_STB,Engagement_Secteur,anciennete_dern_eng_anticip,sortie_risque
418,972146,2,2019-12-31,3,2020-06-30,44,Z 610     ,46,18,Male,Particulier,0,5.0,-1,-1,3589.166666,1,-671.844,32,7000.0,-7000.0,20,105,2,0,2,0,0.0,0,0,1,5,13115.027,3055.39,33.0,-18.62,0.0,0.0,0.0,0.0,0.0,0.0,-1
419,972331,2,2019-12-31,3,2020-06-30,46,Z 610     ,63,42,Male,Particulier,0,4.0,1,-1,1046.7395,0,-267.563,85,6000.0,-3000.0,15,155,3,0,0,0,0.0,0,0,4,14,8885.925,1177.477,18.0,-965.572,0.0,0.0,0.0,0.0,0.0,9.0,-1
420,973373,3,2019-12-31,4,2020-06-30,46,Z 610     ,66,41,Male,Professional,0,5.0,-1,-1,10276.946666,0,-938.394,14,20000.0,-13000.0,29,208,2,0,1,0,0.0,0,0,2,11,10515.29,19838.189,53.0,3178.865,0.0,0.0,0.0,0.0,19787.0,0.0,-1
421,974052,4,2019-12-31,1,2020-06-30,44,Z 610     ,55,12,Male,Professional,0,5.0,-1,-1,0.0,0,-17.465,85,0.0,-18.961,0,7,2,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,-12.816,0.0,0.0,0.0,0.0,0.0,0.0,1
422,974292,4,2019-12-31,1,2020-06-30,46,Z 610     ,49,27,Male,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-41.65,0,5,1,0,1,0,0.0,0,0,0,4,0.0,0.0,0.0,12.37,0.0,0.0,0.0,0.0,0.0,0.0,1
423,974628,2,2019-12-31,0,2020-09-30,44,Z 610     ,35,10,Male,Particulier,0,1.0,-1,-1,437.132333,0,-120.461,13,521.779,-411.18,19,91,1,0,2,0,0.0,0,0,1,3,9141.699,2087.326,29.0,-920.626,0.0,0.0,0.0,0.0,0.0,0.0,1
424,974769,2,2019-12-31,1,2020-06-30,46,Z 610     ,56,27,Male,Particulier,0,5.0,-1,-1,66.666666,0,-119.209,85,800.0,-800.0,1,15,2,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,15.18,0.0,0.0,0.0,0.0,0.0,0.0,1
425,974925,3,2019-12-31,0,2020-06-30,44,Z 610     ,35,9,Male,Particulier,0,1.0,-1,1,103.231666,0,-57.216,27,439.362,-280.0,4,94,1,0,2,0,0.0,0,0,1,1,6090.592,205.638,24.0,-1401.244,0.0,0.0,0.0,0.0,0.0,0.0,1
426,975248,2,2019-12-31,1,2020-03-31,44,Z 610     ,57,29,Male,Particulier,0,5.0,-1,-1,456.838333,0,-783.434,85,5000.0,-5000.0,4,15,1,0,0,0,0.0,0,0,0,16,0.0,0.0,0.0,10.931,0.0,0.0,0.0,0.0,0.0,0.0,1
427,975804,2,2019-12-31,3,2020-06-30,44,Z 610     ,42,21,Male,Professional,1,7.0,-1,-1,235.0,0,-387.578,85,5000.0,-3000.0,9,28,2,0,2,0,0.0,0,0,0,1,0.0,0.0,0.0,751.61,0.0,0.0,0.0,0.0,0.0,0.0,-1
428,976396,2,2019-12-31,1,2020-03-31,44,Z 610     ,43,19,Female,Professional,1,7.0,-1,-1,7502.5,0,-2623.565,1,45000.0,-41500.0,6,30,2,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,11396.471,0.0,0.0,0.0,0.0,0.0,0.0,1
429,977131,4,2019-12-31,1,2020-06-30,46,Z 610     ,61,14,Female,Professional,0,7.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,13.789,0.0,0.0,0.0,0.0,0.0,0.0,1
430,977200,4,2019-12-31,1,2020-06-30,46,Z 610     ,14,11,Female,Particulier,4,Indisponible,-1,-1,0.0,0,-17.714,85,0.0,-19.224,0,8,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-31.341,0.0,0.0,0.0,0.0,0.0,0.0,1
431,977372,2,2019-12-31,3,2020-06-30,46,Z 610     ,56,35,Male,Professional,0,6.0,-1,-1,125.0,0,-1346.031,85,1500.0,-5000.0,5,23,3,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,392.346,0.0,0.0,0.0,0.0,0.0,0.0,-1
432,977576,3,2019-12-31,4,2020-06-30,46,Z 610     ,36,15,Male,Particulier,0,6.0,-1,-1,52.055416,0,-260.243,85,624.665,-1000.0,4,13,2,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,-87.818,0.0,0.0,0.0,0.0,0.0,0.0,-1
433,977865,4,2019-12-31,1,2020-06-30,46,Z 610     ,60,19,Male,Professional,0,7.0,-1,-1,4.166666,0,-1349.898,85,50.0,-9500.0,1,18,2,0,0,0,0.0,0,0,0,4,0.0,0.0,0.0,314.435,0.0,0.0,0.0,0.0,4363.0,0.0,1
434,977912,2,2019-12-31,3,2020-06-30,46,Z 610     ,47,10,Male,Professional,0,5.0,-1,-1,149.166666,0,-81.061,85,1790.0,-85.035,1,9,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-1212.036,0.0,0.0,0.0,0.0,0.0,0.0,-1
435,977931,4,2019-12-31,0,2020-09-30,46,Z 610     ,18,10,Female,Particulier,4,Indisponible,-1,-1,0.0,0,-20.607,85,0.0,-22.284,0,8,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-115.93,0.0,0.0,0.0,0.0,0.0,0.0,1
436,978357,4,2019-12-31,1,2020-06-30,46,Z 610     ,31,7,Female,Particulier,0,6.0,-1,-1,0.0,0,-5.734,85,0.0,-18.965,0,13,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,11.247,0.0,0.0,0.0,0.0,0.0,0.0,1
437,978366,4,2019-12-31,1,2020-06-30,46,Z 610     ,60,27,Male,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-20.0,0,5,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,27.238,0.0,0.0,0.0,0.0,0.0,0.0,1
438,978488,2,2019-12-31,3,2020-06-30,46,Z 610     ,71,8,Male,Particulier,0,6.0,-1,-1,32.5,0,-59.448,85,290.0,-282.719,3,16,1,0,0,0,0.0,0,0,0,1,0.0,0.0,2.0,-498.031,0.0,0.0,0.0,0.0,0.0,0.0,-1
439,978521,3,2019-12-31,4,2020-06-30,46,Z 610     ,66,24,Male,Particulier,0,6.0,-1,-1,269.333333,0,-78.48,5,1544.0,-1500.0,12,48,2,0,1,0,0.0,0,0,0,3,0.0,0.0,2.0,-225.518,0.0,0.0,0.0,0.0,0.0,0.0,-1
440,978630,3,2019-12-31,4,2020-06-30,46,Z 610     ,32,7,Male,Professional,0,7.0,-1,-1,6662.166666,0,-1326.805,1,21560.0,-13300.0,8,61,2,0,0,0,0.0,0,0,0,6,0.0,0.0,0.0,9736.771,0.0,0.0,0.0,0.0,5566.0,0.0,-1
441,978639,2,2019-12-31,3,2020-06-30,46,Z 610     ,73,22,Male,Particulier,0,5.0,-1,-1,845.768916,0,-317.722,85,1767.524,-1580.0,11,73,1,0,0,0,0.0,0,0,1,7,719.18,557.29,8.0,-54.631,0.0,0.0,0.0,0.0,0.0,0.0,-1
442,978643,4,2019-12-31,2,2020-06-30,46,Z 610     ,49,22,Male,Particulier,0,5.0,-1,-1,0.0,0,-53.928,60,0.0,-174.405,0,44,1,0,0,0,0.0,0,0,1,4,4582.825,2329.664,22.0,-570.906,0.0,0.0,0.0,0.0,0.0,0.0,-1
443,979008,3,2019-12-31,4,2020-06-30,46,Z 610     ,54,31,Male,Particulier,0,1.0,-1,-1,177.833333,0,-68.111,5,2134.0,-400.0,1,72,1,0,1,0,0.0,0,0,1,11,0.0,0.0,0.0,-1090.903,0.0,0.0,0.0,0.0,0.0,16.0,-1
444,979016,4,2019-12-31,1,2020-06-30,46,Z 610     ,58,22,Male,Particulier,0,5.0,-1,-1,0.0,0,-75.177,85,0.0,-200.796,0,41,1,0,0,0,0.0,0,0,0,0,1.934,1967.532,20.0,-2.262,0.0,0.0,0.0,0.0,0.0,0.0,1
445,979017,4,2019-12-31,1,2020-06-30,46,Z 610     ,57,22,Male,Particulier,0,1.0,1,1,0.0,0,-67.423,60,0.0,-203.525,0,52,1,0,1,0,0.0,0,0,1,3,1.934,1525.829,20.0,-1034.022,0.0,0.0,0.0,0.0,0.0,0.0,1
446,980003,4,2019-12-31,2,2020-06-30,46,Z 610     ,48,18,Female,Particulier,0,5.0,-1,-1,0.0,0,-80.202,85,0.0,-250.0,0,40,1,0,1,0,0.0,0,0,0,0,1517.634,2018.837,23.0,-456.605,0.0,0.0,0.0,0.0,0.0,0.0,-1
447,980191,2,2019-12-31,3,2020-06-30,46,Z 610     ,53,25,Female,Particulier,0,1.0,1,-1,1380.0,0,-26.614,85,14700.0,-5195.956,5,641,1,0,1,0,0.0,0,0,1,8,0.0,0.0,12.0,-93.354,0.0,0.0,0.0,0.0,0.0,5.0,-1
448,980265,4,2019-12-31,2,2020-06-30,46,Z 610     ,51,28,Female,Particulier,0,5.0,-1,-1,0.0,0,-54.007,60,0.0,-174.405,0,44,1,0,1,0,0.0,0,0,0,0,4582.825,2329.664,23.0,-529.565,0.0,0.0,0.0,0.0,0.0,0.0,-1
449,980388,3,2019-12-31,4,2020-06-30,45,Z 510     ,40,12,Male,Particulier,0,1.0,-1,-1,234.460583,0,-91.065,4,470.0,-320.0,16,76,2,0,0,0,0.0,0,0,1,6,4481.388,1108.566,23.0,-1194.803,0.0,0.0,0.0,0.0,0.0,0.0,-1
450,980562,4,2020-03-31,1,2020-06-30,46,Z 610     ,56,16,Male,Particulier,0,5.0,-1,-1,0.0,0,-5.74,85,0.0,-20.0,0,13,1,0,2,0,0.0,0,0,0,4,0.0,0.0,0.0,57.03,0.0,0.0,0.0,0.0,0.0,0.0,1
451,980924,5,2020-03-31,0,2020-06-30,46,Z 610     ,48,14,Male,Particulier,0,6.0,-1,-1,0.0,0,-57.835,85,0.0,-61.656,0,8,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-962.997,0.0,0.0,0.0,0.0,0.0,0.0,1
452,981239,4,2019-12-31,1,2020-06-30,46,Z 610     ,47,21,Male,Particulier,0,5.0,-1,-1,0.0,0,-31.994,60,0.0,-120.0,0,18,2,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,-21.054,0.0,0.0,0.0,0.0,0.0,0.0,1
453,981344,4,2019-12-31,1,2020-09-30,46,Z 610     ,19,13,Female,Particulier,4,Indisponible,-1,-1,0.0,0,-5.737,85,0.0,-17.85,0,12,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,19.673,0.0,0.0,0.0,0.0,0.0,0.0,1
454,981386,4,2019-12-31,1,2020-06-30,46,Z 610     ,55,15,Male,Particulier,0,5.0,-1,-1,0.0,0,-947.648,85,2000.0,-2500.0,15,15,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2972.078,0.0,0.0,0.0,0.0,0.0,0.0,1
455,981850,3,2019-12-31,4,2020-06-30,46,Z 610     ,33,11,Male,Particulier,0,6.0,-1,-1,100.0,0,-25.268,85,1200.0,-246.137,1,58,1,0,0,0,0.0,0,0,0,2,0.0,0.0,0.0,-158.902,0.0,0.0,0.0,0.0,0.0,0.0,-1
456,981853,5,2020-03-31,0,2020-06-30,46,Z 610     ,35,11,Male,Particulier,0,6.0,-1,-1,0.0,0,-72.198,85,0.0,-76.846,0,8,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-1298.767,0.0,0.0,0.0,0.0,0.0,0.0,1
457,982423,2,2019-12-31,0,2020-06-30,46,Z 610     ,43,9,Female,Particulier,0,6.0,-1,-1,797.462666,0,-337.549,126,1581.546,-1125.0,7,62,3,0,1,0,0.0,0,0,1,1,5402.301,899.109,1.0,279.696,0.0,0.0,0.0,0.0,0.0,0.0,1
458,983017,2,2019-12-31,1,2020-03-31,46,Z 610     ,38,7,Male,Particulier,0,6.0,-1,-1,9775.833333,0,-2296.456,11,30000.0,-30000.0,28,101,2,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,2084.928,0.0,0.0,0.0,0.0,0.0,0.0,1
459,983603,2,2019-12-31,1,2020-03-31,46,Z 610     ,59,21,Male,Particulier,0,5.0,-1,-1,4166.666666,0,-7831.597,83,50000.0,-25000.0,1,12,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,12335.946,0.0,0.0,0.0,0.0,0.0,0.0,1
460,983610,3,2019-12-31,1,2020-06-30,46,Z 610     ,53,21,Male,Particulier,0,1.0,1,-1,14.166666,0,-138.56,85,170.0,-370.0,1,10,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,16.854,0.0,0.0,0.0,0.0,0.0,0.0,1
461,993166,2,2019-12-31,3,2020-06-30,140,Z 610     ,61,8,Male,Particulier,1,4.0,-1,-1,525.915583,0,-122.901,7,534.538,-520.0,14,100,2,0,0,0,0.0,0,0,2,3,7322.287,0.0,16.0,-1213.049,0.0,0.0,0.0,0.0,0.0,0.0,-1
462,1000905,4,2019-12-31,2,2020-06-30,46,Z 610     ,53,22,Male,Particulier,0,5.0,-1,-1,0.0,0,-92.605,85,0.0,-700.0,0,50,2,0,0,0,0.0,0,0,1,1,4582.825,2096.769,22.0,-565.405,0.0,0.0,0.0,0.0,0.0,0.0,-1
463,1004506,2,2019-12-31,0,2020-09-30,46,Z 610     ,62,31,Male,Particulier,0,5.0,-1,-1,51086.516666,0,-11649.792,1,150000.0,-150000.0,22,131,3,0,2,0,0.0,0,0,5,45,167893.927,0.0,17.0,18738.738,9300000.0,0.0,0.0,0.0,156902.0,0.0,1
464,1004580,2,2019-12-31,3,2020-06-30,46,Z 610     ,40,20,Male,Particulier,1,5.0,-1,-1,1808.333333,0,-2595.476,85,9000.0,-8169.0,5,21,2,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,-770.4,0.0,0.0,0.0,0.0,0.0,0.0,-1
465,1006337,3,2019-12-31,1,2020-06-30,46,Z 610     ,63,42,Male,Particulier,0,5.0,-1,-1,1.666666,0,-16.855,85,20.0,-18.239,1,4,3,0,0,0,0.0,0,0,0,2,0.0,0.0,0.0,3.216,0.0,0.0,0.0,0.0,0.0,0.0,1
466,1007220,4,2019-12-31,4,2020-06-30,46,Z 610     ,57,26,Male,Professional,0,6.0,-1,-1,75401.421833,0,-4160.59,1,18890.0,-10000.0,149,247,3,0,1,0,0.0,0,0,0,4,0.0,0.0,0.0,3315.531,0.0,0.0,0.0,0.0,34807.0,0.0,-1
467,1007279,4,2019-12-31,1,2020-06-30,46,Z 610     ,33,7,Female,Particulier,0,6.0,-1,-1,0.0,0,-17.317,85,0.0,-18.803,0,6,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-11.775,0.0,0.0,0.0,0.0,0.0,0.0,1
468,1009966,2,2019-12-31,1,2020-03-31,46,Z 610     ,46,21,Male,Particulier,0,5.0,-1,-1,1751.041666,0,-1793.012,85,11512.5,-18000.0,4,19,2,0,1,0,0.0,0,0,0,11,0.0,0.0,0.0,-3.281,0.0,0.0,0.0,0.0,0.0,0.0,1
469,1011128,2,2019-12-31,1,2020-03-31,101,Z 610     ,38,14,Male,Particulier,0,1.0,1,-1,1354.883166,0,-426.888,4,1246.783,-1200.0,19,67,2,0,1,0,0.0,0,0,0,4,0.0,0.0,0.0,1047.925,0.0,0.0,0.0,0.0,0.0,0.0,1
470,1025757,3,2019-12-31,1,2020-06-30,131,Z 510     ,36,12,Female,Particulier,0,1.0,-1,-1,1141.666666,0,-1761.671,85,13700.0,-11700.0,1,13,2,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,1830.968,0.0,0.0,0.0,0.0,0.0,0.0,1
471,1047126,3,2019-12-31,4,2020-06-30,50,Z 610     ,80,24,Male,Professional,0,7.0,-1,-1,1666.666666,0,-218.398,85,20000.0,-899.169,1,103,1,0,0,0,0.0,0,0,0,4,0.0,0.0,0.0,-1627.139,0.0,0.0,0.0,0.0,1767.0,0.0,-1
472,1047240,2,2019-12-31,1,2020-03-31,50,Z 610     ,59,25,Male,Particulier,0,4.0,-1,-1,441.78975,0,-527.924,85,1272.621,-1120.0,8,23,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,45.714,0.0,0.0,0.0,0.0,0.0,0.0,1
473,1047854,4,2019-12-31,1,2020-06-30,50,Z 610     ,59,25,Male,Particulier,0,4.0,-1,-1,0.0,0,-17.663,85,0.0,-19.17,0,8,1,0,0,0,0.0,0,0,0,6,0.0,0.0,0.0,-29.884,0.0,0.0,0.0,0.0,0.0,0.0,1
474,1048344,2,2020-06-30,0,2020-09-30,50,Z 610     ,59,24,Female,Particulier,0,1.0,-1,-1,1088.747166,0,-196.709,12,3609.741,-2490.0,15,112,1,0,1,0,0.0,0,0,2,14,1144.559,0.0,13.0,158.943,0.0,0.0,0.0,0.0,0.0,0.0,1
475,1048936,2,2019-12-31,1,2020-03-31,50,Z 610     ,73,25,Male,Particulier,0,4.0,-1,-1,619.425916,0,-282.573,85,1162.73,-1015.0,10,55,1,0,1,0,0.0,0,0,0,7,0.0,0.0,0.0,-132.075,0.0,0.0,0.0,0.0,0.0,0.0,1
476,1049269,3,2019-12-31,4,2020-06-30,50,Z 610     ,68,30,Male,Particulier,0,4.0,-1,-1,99.120583,0,-301.962,85,1189.447,-600.0,1,12,1,0,1,0,0.0,0,0,0,1,0.0,0.0,0.0,-43.784,0.0,0.0,0.0,0.0,0.0,0.0,-1
477,1050942,2,2020-06-30,0,2020-09-30,50,Z 610     ,57,28,Male,Particulier,0,1.0,-1,-1,1129.182083,0,-134.866,1,927.715,-800.0,22,153,2,0,1,0,0.0,0,0,1,2,813.178,0.0,23.0,22.63,0.0,0.0,0.0,0.0,0.0,0.0,1
478,1051229,3,2019-12-31,1,2020-06-30,50,Z 610     ,45,12,Female,Particulier,0,1.0,-1,-1,0.0,0,-17.475,85,0.0,-18.971,0,5,1,0,0,0,0.0,0,0,1,2,0.0,0.0,0.0,-24.374,0.0,0.0,0.0,0.0,0.0,0.0,1
479,1051311,3,2019-12-31,4,2020-06-30,50,Z 610     ,61,12,Female,Particulier,0,4.0,-1,-1,211.004166,0,-104.084,50,844.017,-225.721,3,72,1,0,1,0,0.0,0,0,2,7,11256.705,2460.367,16.0,-1239.085,0.0,0.0,0.0,0.0,0.0,20.0,-1
480,1051662,2,2020-06-30,0,2020-09-30,50,Z 610     ,59,9,Male,Particulier,0,1.0,-1,-1,1034.216666,0,-191.73,15,1336.9,-845.0,12,111,1,0,1,0,0.0,0,0,1,3,3035.293,0.0,22.0,17.267,0.0,0.0,0.0,0.0,0.0,0.0,1
481,1051777,3,2019-12-31,1,2020-06-30,50,Z 610     ,50,16,Male,Particulier,0,1.0,1,-1,275.391166,0,-44.46,8,353.504,-157.637,15,92,3,0,2,0,0.0,0,0,2,5,6932.944,1592.738,27.0,-1078.107,0.0,0.0,0.0,0.0,0.0,23.0,1
482,1051886,2,2020-06-30,0,2020-09-30,50,Z 610     ,59,10,Male,Particulier,0,4.0,-1,-1,1043.066666,0,-123.618,29,1577.6,-1000.0,12,169,1,0,3,0,0.0,0,0,1,5,455.02,0.0,37.0,-757.426,0.0,0.0,0.0,0.0,0.0,26.0,1
483,1051910,2,2019-12-31,1,2020-03-31,50,Z 610     ,60,10,Male,Particulier,0,4.0,-1,-1,521.1,0,-836.738,85,1288.8,-1300.0,6,21,1,0,0,0,0.0,0,0,0,1,0.0,0.0,0.0,150.331,0.0,0.0,0.0,0.0,0.0,0.0,1
484,1052061,3,2019-12-31,1,2020-06-30,50,Z 610     ,39,16,Female,Particulier,0,1.0,-1,-1,1637.155,0,-2645.496,85,18500.0,-17409.58,4,22,2,0,0,0,0.0,0,0,1,2,0.0,0.0,0.0,-94.582,0.0,0.0,0.0,0.0,0.0,10.0,1
485,1052206,2,2020-06-30,0,2020-09-30,50,Z 610     ,52,30,Male,Particulier,0,1.0,-1,-1,804.587,0,-144.688,4,865.721,-730.0,15,116,2,0,1,0,0.0,0,0,1,2,754.244,0.0,23.0,-137.917,0.0,0.0,0.0,0.0,0.0,0.0,1
486,1052236,2,2020-06-30,0,2020-09-30,50,Z 610     ,43,8,Male,Particulier,0,1.0,-1,-1,1861.210166,0,-242.243,1,2917.731,-1500.0,22,145,2,0,2,0,0.0,0,0,1,4,3279.264,0.0,25.0,-579.857,0.0,0.0,0.0,0.0,0.0,0.0,1
487,1052262,2,2020-06-30,0,2020-09-30,50,Z 610     ,52,25,Male,Particulier,0,1.0,-1,-1,1425.4885,0,-152.66,4,1866.775,-900.0,13,185,3,0,2,0,0.0,0,0,2,9,5012.229,0.0,34.0,-401.85,0.0,0.0,0.0,0.0,0.0,0.0,1
488,1052482,2,2020-06-30,0,2020-09-30,50,Z 610     ,56,8,Male,Particulier,0,1.0,-1,-1,1006.141666,0,-224.77,29,1310.9,-1000.0,12,101,1,0,0,0,0.0,0,0,1,1,2425.383,0.0,20.0,-448.409,0.0,0.0,0.0,0.0,0.0,0.0,1
489,1052600,2,2020-06-30,0,2020-09-30,50,Z 610     ,55,8,Male,Particulier,0,1.0,-1,-1,983.641666,0,-187.439,29,1286.0,-1050.0,12,115,1,0,0,0,0.0,0,0,1,3,1582.244,0.0,22.0,94.264,0.0,0.0,0.0,0.0,0.0,0.0,1
490,1052603,2,2020-06-30,0,2020-09-30,50,Z 610     ,55,8,Male,Particulier,0,1.0,-1,-1,975.558333,0,-194.794,29,1265.0,-1020.0,12,116,1,0,0,0,0.0,0,0,1,2,1997.382,0.0,19.0,85.987,0.0,0.0,0.0,0.0,0.0,0.0,1
491,1052882,2,2019-12-31,3,2020-06-30,50,Z 610     ,56,23,Male,Particulier,0,1.0,1,1,87.5,0,-176.263,61,450.0,-3000.0,3,163,1,0,2,0,0.0,0,0,1,7,1526.956,614.691,14.0,5921.127,0.0,0.0,0.0,0.0,0.0,0.0,-1
492,1053153,4,2019-12-31,1,2020-06-30,50,Z 610     ,45,24,Female,Particulier,0,5.0,-1,-1,0.0,0,-16.66,85,0.0,-17.85,0,4,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,12.751,0.0,0.0,0.0,0.0,0.0,0.0,1
493,1053456,2,2020-06-30,0,2020-09-30,50,Z 610     ,69,20,Male,Particulier,0,4.0,-1,-1,1282.657666,0,-110.273,5,1932.916,-800.0,12,209,1,0,3,0,0.0,0,0,2,17,1167.462,0.0,40.0,-1071.277,0.0,0.0,0.0,0.0,0.0,0.0,1
494,1053598,4,2020-03-31,1,2020-06-30,50,Z 610     ,63,30,Male,Particulier,0,4.0,-1,-1,0.0,0,-5.737,85,0.0,-17.85,0,12,2,0,1,0,0.0,0,0,0,7,0.0,0.0,0.0,25.472,0.0,0.0,0.0,0.0,0.0,0.0,1
495,1054385,2,2019-12-31,3,2020-06-30,50,Z 610     ,70,18,Male,Particulier,0,4.0,-1,-1,1014.429166,0,-459.812,85,1464.037,-1300.0,9,51,1,0,1,0,0.0,0,0,0,15,0.0,0.0,2.0,-851.977,0.0,0.0,0.0,0.0,0.0,0.0,-1
496,1058294,4,2019-12-31,1,2020-06-30,50,Z 610     ,63,18,Male,Particulier,0,4.0,-1,-1,0.0,0,-391.717,85,0.0,-1140.0,0,8,1,0,0,0,0.0,0,0,0,3,0.0,0.0,0.0,-27.32,0.0,0.0,0.0,0.0,0.0,0.0,1
497,1059452,2,2019-12-31,3,2020-06-30,140,Z 610     ,50,15,Male,Particulier,1,1.0,-1,-1,1843.139,0,-638.913,11,42000.0,-25000.0,26,184,2,0,4,0,0.0,0,0,3,7,42000.0,0.0,6.0,-652.283,0.0,0.0,0.0,0.0,0.0,1.0,-1
498,1064815,3,2019-12-31,1,2020-06-30,79,Z 580     ,35,15,Male,Particulier,0,5.0,-1,-1,47.169666,0,-87.941,85,287.518,-295.0,2,16,2,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,-26.644,0.0,0.0,0.0,0.0,0.0,0.0,1
499,1064873,2,2019-12-31,1,2020-03-31,51,Z 580     ,39,14,Male,Particulier,4,Indisponible,-1,-1,5134.166666,0,-1295.683,85,21000.0,-45000.0,13,64,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,2361.439,0.0,0.0,0.0,0.0,0.0,0.0,1
500,1065176,4,2019-12-31,1,2020-06-30,51,Z 580     ,49,11,Female,Particulier,4,Indisponible,-1,-1,0.0,0,-10.519,85,0.0,-300.0,0,68,1,0,3,0,0.0,0,0,0,2,0.0,0.0,0.0,225.83,0.0,0.0,0.0,0.0,0.0,0.0,1
501,1065376,4,2019-12-31,1,2020-06-30,51,Z 580     ,62,10,Male,Particulier,0,1.0,-1,-1,0.0,0,-16.66,85,0.0,-20.0,0,5,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,17.009,0.0,0.0,0.0,0.0,0.0,0.0,1
502,1065383,3,2019-12-31,4,2020-06-30,51,Z 580     ,38,10,Male,Professional,0,7.0,-1,-1,8.333333,0,-33.314,85,100.0,-36.851,1,9,1,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,-12.676,0.0,0.0,0.0,0.0,0.0,0.0,-1
503,1065388,2,2019-12-31,1,2020-06-30,51,Z 580     ,40,10,Male,Particulier,0,1.0,-1,-1,4526.305583,0,-219.644,18,8000.0,-8000.0,73,303,2,0,4,0,0.0,0,0,0,0,0.0,0.0,0.0,-1916.143,0.0,0.0,0.0,0.0,0.0,0.0,1
504,1065724,2,2019-12-31,3,2020-06-30,51,Z 580     ,38,10,Male,Professional,0,7.0,-1,-1,3743.505333,0,-2766.285,29,12600.0,-10000.0,20,32,3,0,5,0,0.0,0,0,0,0,0.0,0.0,0.0,10079.862,0.0,0.0,0.0,0.0,0.0,0.0,-1
505,1065780,2,2019-12-31,0,2020-06-30,51,Z 580     ,38,14,Male,Professional,0,7.0,-1,-1,48.008333,0,-143.035,85,200.0,-948.962,4,21,1,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,-3655.381,0.0,0.0,0.0,0.0,0.0,0.0,1
506,1066056,2,2019-12-31,0,2020-06-30,51,Z 580     ,44,18,Female,Professional,0,7.0,-1,-1,25.0,0,-1089.616,85,300.0,-4000.0,9,21,3,0,2,0,0.0,0,0,0,0,0.0,0.0,0.0,-3799.264,391902.0,0.0,0.0,0.0,16940.0,0.0,1
507,1066196,4,2019-12-31,1,2020-06-30,51,Z 580     ,74,25,Male,Professional,4,Indisponible,-1,-1,0.0,0,-90.551,85,0.0,-206.202,0,5,1,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,164.181,0.0,0.0,0.0,0.0,0.0,0.0,1
508,1066287,4,2019-12-31,1,2020-06-30,51,Z 580     ,40,15,Male,Particulier,4,Indisponible,-1,-1,0.0,0,-17.671,85,0.0,-19.179,0,8,2,0,1,0,0.0,0,0,0,0,0.0,0.0,0.0,-21.977,0.0,0.0,0.0,0.0,0.0,0.0,1
509,1066567,2,2020-03-31,4,2020-06-30,51,Z 580     ,68,61,Female,Particulier,0,4.0,-1,-1,0.0,0,-34.988,29,0.0,-141.737,0,113,2,0,2,0,0.0,0,0,1,1,2433.217,168.312,26.0,-1460.253,0.0,0.0,0.0,0.0,0.0,0.0,-1
